Order ID,Date,Category,Qty,Amount
171-6571279-4471546,2022-05-15,Western Dress,1,519
403-0646949-6199522,2022-05-15,Top,1,387
407-5752720-3712304,2022-05-15,Set,1,1132
406-0225984-9912364,2022-05-15,Top,1,446
171-0338504-1689149,2022-05-15,Set,1,1369
404-2951757-7167502,2022-05-15,Western Dress,1,771
405-1633498-5513945,2022-05-15,Western Dress,1,771
402-5049384-3598749,2022-05-15,Set,1,699
171-4859478-0839531,2022-05-15,Set,1,852
402-8456951-9239521,2022-05-14,kurta,1,435
402-8456951-9239521,2022-05-14,kurta,1,435
406-3539136-3472323,2022-05-14,Top,1,321
405-9492370-6417156,2022-05-14,kurta,1,517
405-9201900-9490714,2022-05-14,Set,1,854
404-0413162-6257108,2022-05-14,Set,1,699
403-2002896-2488331,2022-05-14,Set,1,799
404-4064164-5703505,2022-05-14,Set,1,545
405-4882409-5248331,2022-05-14,Set,1,568
406-7454310-7692353,2022-05-14,kurta,1,329
403-8000527-5700365,2022-05-14,Top,1,518
404-8737247-6733109,2022-05-14,kurta,1,345
171-2462167-4725121,2022-05-14,Set,1,631
171-2462167-4725121,2022-05-14,Set,1,999
402-1812485-6545954,2022-05-14,Set,1,899
407-4450191-1825109,2022-05-14,Set,1,988
407-4450191-1825109,2022-05-14,Set,1,899
408-6975604-4627501,2022-05-14,Set,1,517
403-1976653-4201136,2022-05-14,Set,1,874
404-9346498-1715519,2022-05-14,Set,1,888
404-9346498-1715519,2022-05-14,Set,1,888
408-2440551-4247513,2022-05-14,kurta,1,399
406-1496014-6543535,2022-05-14,Set,1,771
407-6684263-4482720,2022-05-14,kurta,1,325
171-3236382-3257156,2022-05-14,Western Dress,1,771
406-5300245-2001115,2022-05-14,Top,1,301
406-0158303-5289934,2022-05-14,Blouse,1,301
402-5842208-6917156,2022-05-14,kurta,1,709
406-1894304-7451534,2022-05-14,Top,1,345
405-3193013-3662750,2022-05-14,Western Dress,1,771
404-1055676-8030750,2022-05-14,Set,1,641
403-4727449-7803543,2022-05-14,kurta,1,487
407-0277879-6337159,2022-05-14,Set,1,1099
171-0530394-6397925,2022-05-14,Set,1,666
402-5425526-5309147,2022-05-14,Set,1,786
408-4599180-9535515,2022-05-14,Set,1,814
406-5504229-6501910,2022-05-14,Western Dress,1,885
406-5384772-8358703,2022-05-14,Set,1,693
406-5384772-8358703,2022-05-14,Set,1,599
406-5384772-8358703,2022-05-14,Set,1,599
171-0506414-7282727,2022-05-14,Western Dress,1,699
403-7031550-3225152,2022-05-14,kurta,1,487
406-5090177-6769946,2022-05-14,kurta,1,318
407-5478617-3888334,2022-05-14,Top,1,690
406-2230685-3747531,2022-05-14,Ethnic Dress,1,690
403-6344572-9277125,2022-05-14,Bottom,1,301
405-8395461-8489151,2022-05-14,Set,1,653
402-7566409-2693113,2022-05-14,kurta,1,487
408-5756061-9073159,2022-05-14,Western Dress,1,771
406-6936774-7141908,2022-05-14,Western Dress,1,668
403-5169795-7862754,2022-05-14,Set,1,648
407-4219927-0149101,2022-05-14,Set,1,641
171-7375859-9006711,2022-05-14,Set,1,1237
406-0408360-8969918,2022-05-14,Western Dress,1,771
403-5810341-0641130,2022-05-14,Western Dress,1,771
405-9382072-4508343,2022-05-14,Ethnic Dress,1,766
404-4921760-9028368,2022-05-14,Set,1,648
407-4100807-2313162,2022-05-14,Top,1,518
171-0558090-2860353,2022-05-14,Set,1,1477
404-2610289-4409150,2022-05-14,kurta,1,345
406-5583971-7097917,2022-05-14,kurta,1,568
407-2521549-6012332,2022-05-14,Top,1,388
408-7795559-0469933,2022-05-14,Western Dress,1,771
171-8403028-6921939,2022-05-14,Western Dress,1,885
406-6648933-7078707,2022-05-14,kurta,1,517
403-3644848-0776352,2022-05-14,kurta,1,432
406-1043915-6465926,2022-05-14,Set,1,1399
171-7923144-9498710,2022-05-14,kurta,1,575
171-7923144-9498710,2022-05-14,Western Dress,1,771
407-7314197-4627545,2022-05-14,Western Dress,1,771
406-5726590-9089930,2022-05-14,Top,1,574
408-6931393-8531537,2022-05-14,Set,1,1477
407-4246638-6616320,2022-05-14,kurta,1,301
402-9203211-0246723,2022-05-14,Set,1,478
408-3611480-6366765,2022-05-14,Western Dress,1,899
407-5854582-5309945,2022-05-14,Set,1,771
407-5854582-5309945,2022-05-14,Set,1,736
407-4864583-0456354,2022-05-14,kurta,1,666
171-1839724-6968341,2022-05-14,Western Dress,1,771
408-8324282-3795568,2022-05-14,Set,1,759
408-4223902-9993155,2022-05-14,kurta,1,441
407-3287756-1169933,2022-05-14,kurta,1,1099
171-1354984-5581152,2022-05-14,Top,1,574
405-6076147-1098717,2022-05-14,Saree,2,1770
171-1075202-3194764,2022-05-14,Set,1,1299
403-2765488-3513153,2022-05-14,Set,1,523
405-4461664-9801962,2022-05-14,Top,1,434
405-1021059-9543515,2022-05-14,Set,1,1237
405-1021059-9543515,2022-05-14,Set,1,999
405-1021059-9543515,2022-05-14,Set,1,666
171-3541491-4097947,2022-05-14,Western Dress,1,519
171-3489778-7146759,2022-05-14,kurta,1,475
171-3489778-7146759,2022-05-14,Western Dress,1,771
404-7368166-2714720,2022-05-14,Set,1,455
403-5157437-9405952,2022-05-14,Top,1,529
408-7589794-8522701,2022-05-14,Set,1,685
406-0201748-3765128,2022-05-14,Western Dress,1,771
403-2184051-7610736,2022-05-14,Set,1,857
407-3206556-9967531,2022-05-14,kurta,1,355
408-2113439-9861163,2022-05-14,kurta,1,376
406-1571812-1901133,2022-05-14,Western Dress,1,825
403-4688550-5247517,2022-05-14,Western Dress,1,721
408-1929593-5945150,2022-05-14,Set,1,1099
405-6609941-9629927,2022-05-14,Western Dress,1,690
408-5390792-6478701,2022-05-14,Top,1,387
405-6365130-1033928,2022-05-14,kurta,1,449
404-7549925-8566708,2022-05-14,Western Dress,1,625
406-6258587-6645924,2022-05-14,Set,1,852
408-4289669-5012341,2022-05-14,kurta,1,301
171-2829772-3870764,2022-05-14,Set,1,1186
404-6613659-0105159,2022-05-14,kurta,1,523
402-5021428-4281127,2022-05-14,Set,1,1299
407-8257944-9433114,2022-05-14,kurta,1,349
402-6471898-2301165,2022-05-14,kurta,1,301
402-1421544-9325930,2022-05-14,Western Dress,1,771
405-8298615-3601949,2022-05-14,kurta,1,925
407-3652628-1429924,2022-05-14,Set,1,560
402-8144447-4969168,2022-05-14,Set,1,833
404-5093023-2586739,2022-05-14,kurta,1,459
403-8237503-0711506,2022-05-14,Western Dress,1,443
171-0764864-3177131,2022-05-14,Set,1,1186
171-3565809-1403544,2022-05-14,kurta,1,396
402-6114305-5421117,2022-05-14,kurta,1,301
402-6114305-5421117,2022-05-14,kurta,1,345
404-2921989-6729919,2022-05-14,kurta,1,487
403-9554479-4789947,2022-05-14,kurta,1,325
405-3002343-4785909,2022-05-14,kurta,1,301
405-2329564-5861907,2022-05-14,Top,1,388
403-1374457-4430765,2022-05-14,Set,1,653
408-7256076-9417925,2022-05-14,kurta,1,319
402-0233621-3841124,2022-05-14,kurta,1,301
406-9166173-8977118,2022-05-14,Top,1,388
404-2736312-0463531,2022-05-14,kurta,1,396
406-7147299-7485943,2022-05-14,Top,1,513
406-7147299-7485943,2022-05-14,Western Dress,1,791
408-4915581-6019558,2022-05-14,Top,1,545
171-6640757-9162748,2022-05-14,Top,1,321
171-6640757-9162748,2022-05-14,Top,1,354
403-8309450-7669161,2022-05-14,Set,1,759
402-3414719-3446728,2022-05-14,Set,1,1299
405-4825768-7862730,2022-05-14,kurta,1,811
407-9810307-9636322,2022-05-14,Set,1,949
406-0369266-6607506,2022-05-14,Ethnic Dress,1,999
403-5910313-3070702,2022-05-14,Set,1,699
407-9232769-3046730,2022-05-14,Top,1,493
407-9721260-7440361,2022-05-14,kurta,1,386
404-0372461-0945103,2022-05-14,Set,1,631
403-9106408-4345152,2022-05-14,Set,1,888
405-0581078-7308320,2022-05-14,Top,1,690
407-2227908-7905960,2022-05-14,Ethnic Dress,1,373
171-3588183-5476356,2022-05-14,Set,1,1186
403-4672918-0549129,2022-05-14,Top,1,388
408-6174130-8621900,2022-05-14,Set,1,635
402-9025708-6685168,2022-05-14,Western Dress,1,825
404-1560019-1874708,2022-05-14,Western Dress,1,420
408-5820487-3343542,2022-05-14,Set,1,729
403-3844282-2372305,2022-05-14,Western Dress,1,771
405-8658801-7917132,2022-05-14,Top,1,387
405-2605239-8484309,2022-05-14,Western Dress,1,771
402-9511406-8547509,2022-05-14,Set,1,631
405-0821387-4991508,2022-05-14,Western Dress,1,771
408-1188767-5721961,2022-05-14,Ethnic Dress,1,899
403-6249350-4459523,2022-05-14,kurta,1,325
408-0695943-6924305,2022-05-14,Western Dress,1,999
402-7281154-6481101,2022-05-14,Set,1,478
407-4129244-0941122,2022-05-14,Top,1,539
407-3837415-3820333,2022-05-14,Top,1,360
403-9938645-6681908,2022-05-14,kurta,1,967
407-1653593-3105142,2022-05-14,Set,1,729
402-6603987-1185962,2022-05-14,Set,1,985
405-3086583-7803512,2022-05-14,Blouse,1,529
405-3086583-7803512,2022-05-14,Set,1,999
405-3086583-7803512,2022-05-14,Blouse,1,333
403-5690036-8057923,2022-05-14,Set,1,666
408-0558342-4517112,2022-05-14,Set,1,852
406-0298771-6630763,2022-05-14,Western Dress,1,771
403-7600455-5424363,2022-05-14,Set,1,988
408-7580806-6378748,2022-05-14,Set,1,582
407-6356241-3999560,2022-05-14,kurta,1,587
408-0083410-4852307,2022-05-14,Western Dress,1,859
405-8586524-3590761,2022-05-14,Set,1,1523
406-4084539-7416306,2022-05-14,Set,1,1072
408-4415387-2888362,2022-05-14,Top,1,529
171-9599392-4578760,2022-05-14,kurta,1,587
407-4519779-8273158,2022-05-14,Set,1,1299
406-4265399-2245900,2022-05-14,Set,1,579
407-0014159-4042726,2022-05-14,kurta,1,376
405-3280164-3323530,2022-05-14,Set,1,1112
404-9992323-3767530,2022-05-14,Set,1,988
408-7490679-5584341,2022-05-14,Set,1,1399
406-0282229-1273963,2022-05-14,Western Dress,1,771
404-2365131-4993102,2022-05-14,Set,1,999
404-1348503-5713913,2022-05-14,Set,1,999
405-8829385-2089914,2022-05-14,Top,1,425
404-6036106-7793125,2022-05-14,Set,1,999
404-0607798-4455551,2022-05-14,kurta,1,469
407-1552259-8369918,2022-05-14,kurta,1,345
171-7043791-9197114,2022-05-14,kurta,1,635
404-7384646-2589966,2022-05-14,Blouse,1,625
404-0090436-2365163,2022-05-14,kurta,1,925
408-1006679-3861928,2022-05-14,Western Dress,1,771
408-1848355-7701952,2022-05-14,Set,1,857
402-3094966-2919557,2022-05-14,Blouse,1,529
403-4191295-0025949,2022-05-14,Western Dress,1,771
403-4191295-0025949,2022-05-14,Western Dress,1,771
408-4610596-5625921,2022-05-14,Set,1,999
408-8166250-4940338,2022-05-14,Western Dress,1,859
408-8166250-4940338,2022-05-14,Set,1,736
406-0700551-4460326,2022-05-14,Western Dress,1,771
406-5759450-5612303,2022-05-14,kurta,1,869
404-3808613-1847546,2022-05-14,Set,1,575
406-6488977-6457114,2022-05-14,Set,1,771
408-0108518-4472316,2022-05-14,kurta,1,487
404-6481792-6890719,2022-05-14,Top,1,529
402-5981139-7693133,2022-05-14,Western Dress,1,771
402-5981139-7693133,2022-05-14,Western Dress,1,771
402-9662244-4266763,2022-05-14,Western Dress,1,771
402-7405683-1017131,2022-05-14,Western Dress,1,771
404-2522496-0385924,2022-05-14,kurta,1,635
407-5099909-5593953,2022-05-14,Set,1,771
408-6260753-7043539,2022-05-14,Set,1,1068
402-2671067-5365932,2022-05-14,Western Dress,1,791
408-2056802-3621901,2022-05-14,Western Dress,1,771
404-6027862-0428329,2022-05-14,Western Dress,1,825
404-6027862-0428329,2022-05-14,Western Dress,1,899
405-1208227-1715525,2022-05-14,kurta,1,477
408-5017348-5613115,2022-05-14,kurta,1,382
403-2694547-1414719,2022-05-14,Set,1,1338
403-5385461-5633120,2022-05-14,Western Dress,1,791
403-0751703-1422702,2022-05-14,Set,1,817
408-0757467-6402725,2022-05-14,Set,1,1099
406-2921796-2367509,2022-05-14,kurta,1,305
406-2921796-2367509,2022-05-14,kurta,1,301
406-0949080-2722741,2022-05-14,Set,1,736
403-1325165-1412331,2022-05-14,Set,1,1238
171-3819957-1430719,2022-05-14,Set,1,1186
402-9176762-3535507,2022-05-14,kurta,1,487
171-2204161-3549912,2022-05-14,Set,1,523
404-9935262-3562700,2022-05-14,Top,1,545
404-4681834-9105957,2022-05-14,Set,1,1068
402-4762183-4371542,2022-05-14,Western Dress,1,579
404-4374173-0053135,2022-05-14,kurta,1,771
402-3234530-6546720,2022-05-14,Set,1,1399
407-9603669-5504311,2022-05-14,Set,1,653
403-9698166-7229920,2022-05-14,kurta,1,517
403-1057138-9142703,2022-05-14,kurta,1,523
403-3185516-0197104,2022-05-14,Set,1,799
408-0990223-7365137,2022-05-14,Set,1,599
407-7965563-0573915,2022-05-14,Set,1,517
402-7446239-2400333,2022-05-14,Set,1,1299
406-0164398-4205125,2022-05-14,Top,1,399
171-7304785-3093903,2022-05-14,Set,1,599
402-6841791-1266720,2022-05-14,Set,1,736
402-6841791-1266720,2022-05-14,Western Dress,1,771
171-7621922-4058723,2022-05-14,Set,1,696
402-0644748-1969132,2022-05-14,Set,1,696
404-9447560-0540369,2022-05-14,Western Dress,1,771
405-1987144-4901960,2022-05-14,Set,1,499
403-6310123-1693942,2022-05-14,Set,1,1132
405-2165120-3947524,2022-05-14,Set,1,1299
407-4370020-2750753,2022-05-14,kurta,1,449
408-9952374-7062750,2022-05-14,Set,1,1523
404-9514367-7372338,2022-05-14,Western Dress,1,771
408-9768165-7105950,2022-05-14,Top,1,574
403-6497786-9989100,2022-05-14,Set,1,1523
403-4760448-4789927,2022-05-14,Top,1,574
171-9113952-6102721,2022-05-14,Set,1,599
403-8416488-9661150,2022-05-14,Top,1,545
404-2767237-2451524,2022-05-14,Bottom,1,360
405-2866028-0494700,2022-05-14,Western Dress,1,475
402-5576935-1361128,2022-05-14,Top,1,338
407-1997595-1162709,2022-05-14,Western Dress,1,771
404-7578336-5099523,2022-05-14,Western Dress,1,519
171-3210359-3909919,2022-05-14,Western Dress,1,989
403-8744618-4641109,2022-05-14,Western Dress,1,771
404-1630054-9792336,2022-05-14,Top,1,574
404-4332483-4062721,2022-05-14,Set,1,999
171-5868809-5958719,2022-05-14,Western Dress,1,665
407-0195317-7139511,2022-05-14,Western Dress,1,899
405-9567792-6562700,2022-05-14,kurta,1,469
402-9573728-6177149,2022-05-14,Top,1,493
407-6649146-8687525,2022-05-14,Western Dress,1,771
406-8608264-2894765,2022-05-14,Western Dress,1,791
171-2131016-0093126,2022-05-14,Set,1,1238
402-7578276-8284329,2022-05-14,kurta,1,307
408-6521998-5057943,2022-05-14,kurta,1,301
408-6521998-5057943,2022-05-14,kurta,1,301
408-2478642-3677115,2022-05-14,Western Dress,1,771
402-4208636-9629100,2022-05-14,kurta,1,709
408-1212339-2697950,2022-05-14,kurta,1,399
171-2110725-8010704,2022-05-14,kurta,1,709
403-1285504-8605968,2022-05-14,Set,1,568
404-3199965-4081909,2022-05-14,kurta,1,568
404-7768482-2143536,2022-05-14,kurta,1,449
404-0093647-8009953,2022-05-14,Western Dress,1,885
406-0509440-3569949,2022-05-14,Set,1,999
406-9319301-3595538,2022-05-14,kurta,1,574
404-8632312-4209161,2022-05-14,Top,2,1250
171-1314962-6833148,2022-05-14,kurta,1,329
405-8260270-3441913,2022-05-14,kurta,1,635
171-0396849-4708304,2022-05-14,kurta,1,449
171-2223950-1833150,2022-05-14,Western Dress,1,771
408-1952147-9228354,2022-05-14,Western Dress,1,791
408-3105966-1967509,2022-05-14,Set,1,537
408-3105966-1967509,2022-05-14,Set,1,517
406-1546127-1769963,2022-05-14,Western Dress,1,885
402-4131505-5157152,2022-05-14,kurta,1,475
402-4131505-5157152,2022-05-14,kurta,1,368
402-3088691-5277153,2022-05-14,Top,1,317
171-4458829-0703546,2022-05-14,Set,1,788
408-3325346-7192363,2022-05-14,Set,1,455
405-6197520-5191545,2022-05-14,Set,1,560
403-0678323-5679538,2022-05-14,Western Dress,1,771
408-3585205-2793917,2022-05-14,kurta,1,487
404-1220908-0792352,2022-05-14,Top,1,323
404-1220908-0792352,2022-05-14,Top,1,360
404-1220908-0792352,2022-05-14,Top,1,321
404-1220908-0792352,2022-05-14,Top,1,399
171-8476223-6803526,2022-05-14,Western Dress,1,771
406-0182420-4420352,2022-05-14,kurta,1,345
405-7942840-7244332,2022-05-14,kurta,1,399
404-9796410-9555513,2022-05-14,Western Dress,1,771
171-6786787-9333929,2022-05-14,Set,1,666
407-3572389-3483537,2022-05-14,Set,1,999
406-1835041-1381935,2022-05-14,Western Dress,1,625
406-8735384-2105913,2022-05-14,Set,1,696
402-9625262-6121947,2022-05-14,Western Dress,1,771
403-0494882-0251543,2022-05-14,Set,1,455
171-8773094-6077167,2022-05-14,Set,1,999
403-6741089-2534710,2022-05-14,kurta,1,301
403-6741089-2534710,2022-05-14,Set,1,786
408-2454586-2161921,2022-05-14,Western Dress,1,771
403-2789863-4361161,2022-05-14,Western Dress,1,771
402-6688729-0381127,2022-05-14,kurta,1,301
403-3126229-9350753,2022-05-14,Set,1,666
171-3690161-0889122,2022-05-14,Set,1,499
403-8967492-6442724,2022-05-14,Top,1,518
408-5525386-6665104,2022-05-14,Set,1,631
406-2162131-1832350,2022-05-14,Western Dress,1,771
402-2559627-2326762,2022-05-14,Western Dress,1,771
402-6219924-1429159,2022-05-14,Set,1,1399
171-8808098-5808330,2022-05-14,kurta,2,1542
406-2614216-5305157,2022-05-14,Blouse,1,625
402-7263696-3032334,2022-05-14,Set,1,545
171-0047071-2992309,2022-05-14,kurta,1,499
404-2245216-0388322,2022-05-14,Bottom,1,379
402-9698797-8078738,2022-05-14,Western Dress,1,771
405-6064215-8355541,2022-05-14,Western Dress,1,771
405-6064215-8355541,2022-05-14,Western Dress,1,771
171-8295403-0318765,2022-05-14,Set,1,736
171-8295403-0318765,2022-05-14,Set,1,560
407-1301685-5462754,2022-05-14,Set,1,1186
402-1623493-2520361,2022-05-14,Set,1,769
402-1623493-2520361,2022-05-14,Western Dress,1,443
406-6192294-2497939,2022-05-14,Western Dress,1,791
405-6868738-1464302,2022-05-14,Set,1,1199
404-2664863-0749119,2022-05-14,Set,1,599
406-1930306-3209949,2022-05-14,kurta,1,345
406-1930306-3209949,2022-05-14,kurta,1,301
403-8697567-5115509,2022-05-14,Western Dress,1,771
407-3108866-4317112,2022-05-14,Western Dress,1,771
406-4751180-2587523,2022-05-14,Blouse,1,599
406-6958499-6825910,2022-05-14,Set,1,1556
402-8215463-4106734,2022-05-14,kurta,1,568
403-5959382-6546713,2022-05-14,Set,1,1238
171-2613458-3977918,2022-05-14,kurta,1,523
408-3403904-2877962,2022-05-14,Western Dress,1,771
407-3961573-2876341,2022-05-14,Top,1,518
405-8322188-6524366,2022-05-14,Western Dress,1,771
404-2618178-8373142,2022-05-14,kurta,1,432
402-1107687-5611529,2022-05-14,kurta,1,399
404-7593138-2786752,2022-05-14,Top,1,387
404-7917833-2837120,2022-05-14,Western Dress,1,625
406-9542456-5873947,2022-05-14,kurta,1,459
405-6213760-6361958,2022-05-14,Western Dress,1,625
171-0314493-7055545,2022-05-14,Western Dress,1,771
403-8336079-8308364,2022-05-14,kurta,1,325
407-3285917-9139511,2022-05-14,Ethnic Dress,1,999
404-3393071-6452366,2022-05-14,kurta,1,355
408-3202983-2245146,2022-05-14,Western Dress,1,771
408-0271971-4224323,2022-05-14,Western Dress,1,771
407-3640053-5078708,2022-05-14,Set,1,675
403-0602325-7050722,2022-05-14,Set,1,1099
408-8514402-3061107,2022-05-14,Western Dress,1,771
171-6254418-6838768,2022-05-14,Set,1,788
407-5048555-0254728,2022-05-14,Top,1,518
402-3509874-5085163,2022-05-14,Set,1,854
403-7355947-4823559,2022-05-14,Top,1,518
402-7484168-2437915,2022-05-14,Western Dress,1,771
405-3463475-2030712,2022-05-14,kurta,1,487
406-0028038-1341930,2022-05-14,Set,1,1238
406-3387179-5278763,2022-05-14,Set,1,1338
407-0758217-1374703,2022-05-14,Western Dress,1,771
171-0668246-9909145,2022-05-14,kurta,1,459
404-7258492-4236346,2022-05-14,Western Dress,1,771
406-3153943-1497942,2022-05-14,kurta,1,666
404-7487314-6089953,2022-05-14,kurta,1,471
406-1762114-2763517,2022-05-14,Set,1,1149
403-4659180-4414709,2022-05-14,Set,1,988
403-6701856-7437950,2022-05-14,Western Dress,1,771
407-3929859-1164352,2022-05-14,Set,1,599
404-0137187-8261124,2022-05-14,kurta,1,301
406-8532058-7080311,2022-05-14,Set,1,699
406-8532058-7080311,2022-05-14,kurta,1,318
406-8532058-7080311,2022-05-14,kurta,1,517
406-8532058-7080311,2022-05-14,kurta,1,471
406-8532058-7080311,2022-05-14,kurta,1,307
402-8404238-1243539,2022-05-14,kurta,1,435
171-0811591-7732326,2022-05-14,Set,1,666
408-7098678-6433906,2022-05-14,kurta,1,382
402-3710277-9342703,2022-05-14,kurta,1,301
408-8976588-3636323,2022-05-14,Set,1,666
406-9505280-8159508,2022-05-14,Bottom,1,301
403-5719880-0813132,2022-05-14,Set,1,1369
171-8480007-3049151,2022-05-14,Top,1,574
405-9460285-9770748,2022-05-14,kurta,1,925
408-0634880-1359526,2022-05-14,kurta,1,499
404-4149127-5969137,2022-05-14,kurta,1,399
404-7157317-0467539,2022-05-14,Western Dress,1,771
404-6181775-4416341,2022-05-14,Top,1,625
407-3467023-8822729,2022-05-14,kurta,1,345
408-8124376-3857915,2022-05-14,Western Dress,1,665
403-0779005-5126764,2022-05-14,Western Dress,1,771
171-2685478-9690710,2022-05-14,Western Dress,1,885
171-9890619-6905137,2022-05-14,Western Dress,1,771
402-3099063-3081121,2022-05-14,Western Dress,1,771
408-6721268-8798767,2022-05-14,Set,1,699
403-9953956-9625909,2022-05-13,Western Dress,1,771
171-4965884-5755542,2022-05-13,Top,1,518
408-5146191-5185919,2022-05-13,kurta,1,435
406-3040747-0165122,2022-05-13,Western Dress,1,825
402-6529206-7617941,2022-05-13,kurta,1,517
406-8470853-1619513,2022-05-13,Western Dress,1,771
171-8201867-5112358,2022-05-13,Set,1,582
171-9144291-4274768,2022-05-13,Set,1,537
171-9839169-3843513,2022-05-13,Set,1,475
404-0135803-5750726,2022-05-13,Blouse,1,388
405-6430907-0756335,2022-05-13,kurta,1,471
405-6430907-0756335,2022-05-13,kurta,1,523
405-6430907-0756335,2022-05-13,Set,1,635
402-7254571-0957161,2022-05-13,kurta,1,382
402-7254571-0957161,2022-05-13,kurta,1,382
407-5975829-7849934,2022-05-13,Set,1,579
405-5838926-7371508,2022-05-13,Set,1,537
407-0922845-2572325,2022-05-13,Set,1,666
408-6837803-1971509,2022-05-13,Western Dress,1,899
404-4486288-0232343,2022-05-13,Set,1,699
404-0042920-5405159,2022-05-13,Set,1,1132
171-5233173-7401962,2022-05-13,Western Dress,1,771
405-4292110-5565108,2022-05-13,kurta,1,469
407-1393004-5472300,2022-05-13,Western Dress,1,771
404-0518946-4020301,2022-05-13,kurta,1,777
406-3141877-9675560,2022-05-13,Western Dress,1,771
408-4020464-5010724,2022-05-13,kurta,1,487
407-1884531-4677123,2022-05-13,Western Dress,1,771
407-1884531-4677123,2022-05-13,Western Dress,1,771
407-1884531-4677123,2022-05-13,Western Dress,1,771
171-3828640-2357129,2022-05-13,Set,1,759
403-6676914-8274740,2022-05-13,kurta,1,301
403-1086004-8574761,2022-05-13,Set,1,583
403-0261929-1651545,2022-05-13,Top,1,574
406-3040394-1133960,2022-05-13,Western Dress,1,792
408-9440533-8401109,2022-05-13,Western Dress,1,771
404-1304680-8965140,2022-05-13,Western Dress,1,771
402-6199905-7219552,2022-05-13,Western Dress,1,791
405-8717669-7845917,2022-05-13,Set,1,549
404-9610504-2885147,2022-05-13,Western Dress,1,771
402-7847725-3081156,2022-05-13,Top,1,574
407-0507500-6673152,2022-05-13,kurta,1,487
403-9508896-9964354,2022-05-13,kurta,1,435
404-5668008-5326730,2022-05-13,Western Dress,1,885
408-2473079-6808302,2022-05-13,kurta,1,432
403-5899385-8501959,2022-05-13,Top,1,518
405-5302980-2392341,2022-05-13,Western Dress,1,885
406-6530049-4317901,2022-05-13,Western Dress,1,771
405-2889569-8350717,2022-05-13,kurta,1,771
406-6376243-9188305,2022-05-13,Set,1,988
406-6215698-3873937,2022-05-13,Western Dress,1,771
402-9150451-9357165,2022-05-13,Set,1,1237
407-0501650-6459510,2022-05-13,Set,1,648
407-0501650-6459510,2022-05-13,Set,1,1299
407-0501650-6459510,2022-05-13,kurta,1,399
403-9547405-1966713,2022-05-13,Western Dress,1,771
408-5581693-3107550,2022-05-13,Western Dress,1,885
171-2083090-6259519,2022-05-13,Set,1,788
402-3862886-6017955,2022-05-13,Western Dress,1,771
407-4898703-5001114,2022-05-13,Western Dress,1,771
404-1336574-3209905,2022-05-13,kurta,1,355
405-4876732-1063550,2022-05-13,kurta,1,318
171-9092914-1589123,2022-05-13,Western Dress,1,771
171-9092914-1589123,2022-05-13,Western Dress,1,771
171-9092914-1589123,2022-05-13,kurta,1,771
407-7913724-0213127,2022-05-13,Top,1,574
405-9496958-3811504,2022-05-13,Western Dress,1,825
171-9496206-7650756,2022-05-13,Set,1,736
402-0828089-7550769,2022-05-13,kurta,1,568
407-1883305-8722702,2022-05-13,Set,1,1096
407-2373910-1909924,2022-05-13,kurta,1,399
171-8703238-5574759,2022-05-13,Western Dress,1,771
402-5657486-8288320,2022-05-13,Western Dress,1,885
402-3162652-0778755,2022-05-13,Set,1,1186
171-3490206-2317907,2022-05-13,Set,1,999
407-6400852-9872341,2022-05-13,kurta,1,399
402-8605277-4791500,2022-05-13,Set,1,967
406-3556218-4477121,2022-05-13,Western Dress,1,771
408-8385339-5549934,2022-05-13,Western Dress,1,771
404-2237673-3594748,2022-05-13,Top,1,529
406-0456447-5465148,2022-05-13,Western Dress,1,771
406-0456447-5465148,2022-05-13,Western Dress,1,771
402-5954754-2725134,2022-05-13,Western Dress,1,999
402-5954754-2725134,2022-05-13,Western Dress,1,885
171-4888723-8198738,2022-05-13,Western Dress,1,771
407-2462845-9862745,2022-05-13,Western Dress,1,771
402-0026772-9737934,2022-05-13,Western Dress,1,771
402-5468551-3844300,2022-05-13,kurta,1,476
406-2370842-6327526,2022-05-13,Western Dress,1,771
406-7534706-3527546,2022-05-13,kurta,1,575
405-3337107-1516323,2022-05-13,Western Dress,1,771
407-7773065-9937929,2022-05-13,Set,1,599
402-6822681-5025159,2022-05-13,kurta,1,635
403-2539300-5929158,2022-05-13,Western Dress,1,885
171-4909234-4937958,2022-05-13,Set,1,537
408-0615908-1895525,2022-05-13,Set,1,666
406-2480634-5125146,2022-05-13,Western Dress,1,771
404-5062113-9957924,2022-05-13,Set,1,696
406-0131777-2549138,2022-05-13,Western Dress,1,771
408-6202202-1427548,2022-05-13,kurta,1,376
402-2467637-6665945,2022-05-13,Western Dress,1,625
404-4961739-9185135,2022-05-13,Western Dress,1,885
408-7149726-3215547,2022-05-13,Set,1,1338
405-5694217-2836356,2022-05-13,Western Dress,1,885
404-4232290-7041948,2022-05-13,Western Dress,1,771
405-4027022-2449926,2022-05-13,Set,1,631
406-0132817-4125142,2022-05-13,Western Dress,1,771
171-9308686-5040316,2022-05-13,Western Dress,1,885
407-4548540-4507563,2022-05-13,kurta,1,435
404-0630041-9977933,2022-05-13,Western Dress,1,450
405-2196637-0693132,2022-05-13,kurta,1,301
408-8438191-7858713,2022-05-13,kurta,1,301
405-2578268-0981913,2022-05-13,Western Dress,1,899
404-4044352-2363527,2022-05-13,Set,1,591
171-5841247-1233936,2022-05-13,kurta,1,568
407-7429541-5475503,2022-05-13,Set,1,1068
